loan_status_1,purpose,loan_amnt,inq_last_6mths,revol_util,pub_rec_bankruptcies,ln_annual_inc
0,debt_consolidation,15000,0,92.9,0,10.51867319
1,major_purchase,2100,2,17.3,0,10.91501573
0,small_business,22000,2,58.4,0,11.98292909
0,debt_consolidation,4900,3,16,0,10.81977828
0,home_improvement,8000,0,85.1,0,11.35035948
1,other,5000,2,23.8,0,11.69524702
0,home_improvement,10000,0,67.1,0,10.80972795
0,debt_consolidation,18000,3,93.3,0,11.66096609
0,debt_consolidation,4000,0,69.4,0,9.862665558
0,home_improvement,5000,0,25,0,10.18111929
0,debt_consolidation,7000,1,62.2,0,11.31442574
0,major_purchase,5000,0,91.3,0,10.79957558
0,debt_consolidation,15000,0,93.5,0,11.69524702
0,debt_consolidation,14000,1,43.2,0,11.3031916
0,debt_consolidation,24250,0,77,0,11.5229154
0,debt_consolidation,25000,0,59.9,0,11.00209984
0,major_purchase,5600,1,20.2,0,10.98529272
0,major_purchase,8000,1,58.2,1,11.33857208
0,debt_consolidation,9700,0,73.5,0,11.00209984
0,major_purchase,8000,0,15.5,0,11.51292546
0,other,2500,2,90.5,0,9.83734775
0,moving,7000,3,54,0,10.08580911
0,other,1500,1,44.1,0,9.980448594
0,other,6000,0,97.1,0,11.55214618
0,major_purchase,8400,0,8.7,0,11.69524702
0,credit_card,13000,2,76.2,0,10.91508846
0,debt_consolidation,13000,1,38.8,0,11.08220409
0,major_purchase,19200,0,48,0,10.91508846
1,major_purchase,5000,0,84.1,0,10.5097688
0,wedding,12000,0,79.2,0,12.20607265
0,credit_card,20000,0,66.1,0,11.90496755
0,wedding,4000,1,5.6,0,10.96819829
0,debt_consolidation,8500,1,5.5,0,10.69194491
0,home_improvement,5400,1,1.5,0,11.40756495
0,debt_consolidation,8300,1,67.1,0,11.32659589
0,other,25000,1,30.9,0,11.08220409
0,credit_card,6000,3,49.1,1,11.00209984
0,debt_consolidation,21000,3,24.3,0,11.5229154
0,credit_card,22000,0,26.4,0,11.26415637
0,debt_consolidation,15000,1,39.1,0,11.35040654
1,medical,5500,0,71.5,0,11.00209984
1,vacation,12000,1,43.4,0,11.1844214
0,debt_consolidation,14400,0,66.1,0,10.30895266
1,other,3300,0,0,0,10.3256131
1,home_improvement,1400,1,2.5,0,10.31692083
0,other,15000,2,0,0,11.57871321
0,debt_consolidation,5000,1,53.2,0,11.09741002
0,other,3250,3,90.3,0,10.04342339
0,small_business,5000,1,22.3,0,11.08214255
0,medical,3500,1,82.5,0,10.81977828
0,debt_consolidation,10000,1,46.6,0,11.08220409
0,debt_consolidation,15600,0,90.1,0,10.89673933
1,moving,4000,1,42.1,0,11.00209984
0,home_improvement,12000,1,2.5,0,11.08214255
0,major_purchase,4800,0,43.7,0,10.69194491
1,home_improvement,10000,0,87.7,0,11.7035445
0,home_improvement,25000,1,12.9,0,11.08214255
0,credit_card,7000,1,37.2,0,10.91508846
0,debt_consolidation,15000,0,19.1,0,10.08580911
0,major_purchase,1450,1,98.2,0,10.30895266
0,debt_consolidation,16000,1,69.6,0,10.46310334
0,major_purchase,8000,2,0,0,10.59663473
0,debt_consolidation,10000,1,80.8,0,10.54260084
0,debt_consolidation,4000,2,11,0,10.91508846
0,debt_consolidation,10000,0,8.4,0,10.08580911
1,other,16000,2,8,0,11.00209984
0,major_purchase,20000,0,84.5,0,11.60477512
0,car,4800,1,78,0,10.73943553
0,home_improvement,3500,0,74.7,0,10.77895629
0,small_business,10000,0,3.7,0,10.89673933
1,credit_card,25000,2,69.6,0,11.00209984
0,credit_card,3250,2,72.9,0,11.12726298
0,credit_card,7750,1,99.4,0,11.15625052
1,renewable_energy,3000,0,87.5,0,10.37349118
0,credit_card,16000,3,90.9,0,11.51292546
0,credit_card,2000,0,23.8,0,10.727663
1,other,2500,0,3.1,0,10.01708406
0,debt_consolidation,14000,3,13,0,10.3859137
1,debt_consolidation,6250,0,83.9,0,10.18111929
0,debt_consolidation,12000,1,38.7,0,11.26446411
0,debt_consolidation,6000,1,88,0,11.19821472
1,home_improvement,15000,3,37.5,0,11.77528973
0,debt_consolidation,7750,1,55.3,0,11.40756495
0,debt_consolidation,16500,0,96.3,0,10.95666654
1,debt_consolidation,12800,3,32.4,0,11.86355417
0,debt_consolidation,10000,0,52.2,0,10.6454249
0,credit_card,5500,0,48.6,0,11.12726298
1,other,18000,1,63.2,0,11.01172008
0,debt_consolidation,15000,1,10.8,0,11.7905572
0,wedding,6000,1,25.1,0,10.93310697
0,debt_consolidation,7350,0,47,0,10.77895629
0,debt_consolidation,4000,0,22.9,1,11.00209984
0,debt_consolidation,25000,1,0.6,1,11.2708539
0,major_purchase,5000,1,1.5,0,10.71441777
0,debt_consolidation,12000,3,72.1,0,11.46312579
0,debt_consolidation,25000,0,32.3,0,11.40756495
0,debt_consolidation,12000,0,42.6,0,10.4487146
0,other,16750,0,13.5,0,10.55581274
0,debt_consolidation,10000,0,48.7,0,11.13575623
0,debt_consolidation,19000,1,97.4,0,11.00209984
0,debt_consolidation,3600,0,66.9,0,9.61580548
0,debt_consolidation,15000,1,91.4,0,11.03495418
1,debt_consolidation,4000,0,27.7,0,11.28978191
0,home_improvement,10000,2,20.7,0,11.98292909
0,wedding,8000,0,3.2,0,11.03488966
0,debt_consolidation,15000,3,39.5,0,11.00209984
0,major_purchase,10000,0,79.7,0,10.91508846
0,major_purchase,5400,4,16,0,10.49127422
0,other,16000,1,81,0,11.48246626
1,debt_consolidation,15000,2,62.5,0,10.62105316
0,debt_consolidation,16000,1,64.4,0,10.30895266
0,other,12000,2,17.2,0,11.19799552
0,vacation,2000,0,25.3,0,10.91871823
1,debt_consolidation,7200,1,51.6,0,10.13459927
0,debt_consolidation,10750,2,95.3,0,10.52942598
0,major_purchase,4200,0,28.4,0,10.858999
0,major_purchase,5000,0,86.7,0,10.89673933
1,debt_consolidation,7000,0,49.4,0,11.09741002
0,wedding,12000,0,81.5,0,11.31447453
0,debt_consolidation,5000,1,53.1,0,10.37349118
1,debt_consolidation,18000,0,54.2,0,11.69524702
0,home_improvement,8000,0,75.3,0,10.87804719
0,other,15000,2,77.3,0,11.55185767
0,debt_consolidation,20000,3,29.7,0,11.75194237
1,credit_card,12000,0,93.3,0,10.77895629
0,major_purchase,9600,0,9.7,0,11.7905572
0,debt_consolidation,25000,3,66.8,0,11.98290409
0,debt_consolidation,10000,1,64.9,0,10.71441777
0,debt_consolidation,7000,1,22.5,0,11.1124479
0,home_improvement,7000,2,68.6,0,11.443704
0,debt_consolidation,5000,1,54.1,0,10.69194491
0,debt_consolidation,10000,0,62.9,0,11.35035948
1,debt_consolidation,8400,2,23.7,1,11.66134547
0,moving,1400,0,59.6,0,10.59773413
0,home_improvement,7200,0,0,0,10.61643736
0,wedding,10800,1,38.8,0,10.91508846
1,small_business,7000,2,2.6,0,10.49127422
0,debt_consolidation,7500,0,47.9,0,10.46321762
0,major_purchase,20000,1,32.9,0,11.00209984
0,debt_consolidation,19600,0,62,0,12.51962347
1,other,2400,1,47.1,0,10.40426284
0,credit_card,9000,3,30.8,0,10.49127422
1,other,5000,0,80.5,0,10.20359214
0,house,5000,1,54,0,10.30895266
0,car,5000,0,81.8,0,11.02749465
0,other,8500,0,56.6,0,10.6454249
0,credit_card,2800,0,44.4,1,11.3713619
0,home_improvement,25000,0,4.6,0,11.81116165
1,debt_consolidation,10000,1,30.8,0,11.08214255
0,debt_consolidation,15000,0,28.9,1,10.58910647
0,debt_consolidation,25000,2,65.2,1,12.07254125
0,credit_card,20000,1,55.4,0,11.35040654
1,debt_consolidation,8500,0,28,0,10.81977828
0,credit_card,7000,0,91,0,11.77528973
0,car,6000,0,28.6,0,10.77895629
0,debt_consolidation,20000,0,65.5,0,10.87812266
0,debt_consolidation,10000,2,36,0,10.51867319
0,debt_consolidation,24250,1,48.5,0,10.93310697
0,other,8000,0,51.8,0,10.89673933
0,major_purchase,4800,0,0,0,10.71441777
1,vacation,1000,0,7.1,1,10.77895629
0,home_improvement,3000,0,0.1,0,10.1266311
0,debt_consolidation,16000,0,78.7,0,11.5229154
0,credit_card,12000,1,49.3,0,11.15625052
0,debt_consolidation,4000,0,93.4,0,10.20359214
0,debt_consolidation,10000,1,65.7,0,10.84271326
0,car,4800,3,27.6,0,10.6454249
0,debt_consolidation,4000,0,30.8,0,10.75790288
0,home_improvement,10500,2,6.7,0,11.00209984
1,other,8000,2,57.5,0,10.81985828
0,debt_consolidation,20000,0,90.7,0,11.25803322
0,credit_card,16000,2,79.2,0,10.66895539
0,debt_consolidation,9000,0,31.9,0,10.12117625
0,major_purchase,10000,1,19.3,0,10.98536052
0,debt_consolidation,7400,2,78.8,0,11.24059167
0,debt_consolidation,8000,1,11.7,0,11.60823564
0,debt_consolidation,2500,2,10.8,0,10.95080655
1,wedding,7000,2,97,0,11.35040654
0,small_business,25000,2,48.1,0,11.28978191
0,debt_consolidation,15000,1,49.1,0,11.21182037
0,home_improvement,6000,2,5,0,9.862665558
0,credit_card,4000,1,77.9,1,10.46310334
1,debt_consolidation,15400,1,32.6,0,11.35040654
0,debt_consolidation,8000,0,26.2,0,10.34161344
0,car,4500,0,79.4,0,11.88448902
0,major_purchase,15000,0,69.6,0,11.51292546
0,debt_consolidation,25000,0,82.1,0,11.22524339
0,home_improvement,6000,0,0,0,11.26446411
0,home_improvement,4800,2,10.4,0,10.49127422
0,debt_consolidation,4000,0,90.3,0,10.46321762
1,other,8250,0,61.5,0,11.23848862
1,credit_card,24000,0,86.9,0,12.10071213
0,debt_consolidation,12000,0,67.6,0,10.77895629
0,debt_consolidation,12000,2,38.5,0,10.59663473
0,small_business,12000,3,91.9,0,11.1124479
0,debt_consolidation,3800,0,90.6,0,9.862665558
1,debt_consolidation,25000,1,97,0,11.1844214
0,major_purchase,2700,2,6.8,0,10.46310334
0,debt_consolidation,7000,0,89.9,0,11.69524702
0,debt_consolidation,4800,0,85.7,0,10.34045133
1,debt_consolidation,3500,0,41.1,0,10.71441777
0,major_purchase,3500,2,3.6,0,10.79957558
0,small_business,24000,0,49.8,0,12.11176197
0,home_improvement,1500,0,52.4,0,10.27518903
0,other,5000,2,3.9,0,10.98529272
0,wedding,8000,5,17,0,10.858999
0,other,1500,2,0.9,0,10.5454467
0,major_purchase,8000,2,60,0,10.34174248
0,credit_card,13600,0,40,0,10.858999
0,car,6000,1,77,0,10.42228135
0,credit_card,7000,1,85.5,0,11.19409666
0,major_purchase,6000,0,10.1,0,10.858999
0,debt_consolidation,8000,2,42.1,0,11.15625052
1,other,2400,1,60.2,0,10.33266919
0,debt_consolidation,18000,0,58.4,0,10.34161344
1,debt_consolidation,17000,0,48,0,10.34161344
0,other,1500,1,93.1,0,10.78931908
0,credit_card,8400,2,38.1,0,11.09741002
0,wedding,12000,0,9.2,0,11.26446411
0,home_improvement,6000,2,32,1,11.60823564
0,other,4500,0,25.2,0,9.903487553
0,debt_consolidation,2500,3,79.1,0,11.05089001
0,credit_card,14000,1,76.3,1,11.49272276
0,vacation,9800,3,1.8,0,11.51288546
0,debt_consolidation,25000,3,92.9,0,11.69948802
0,debt_consolidation,2100,3,28.3,1,11.03488966
0,moving,4000,3,0,0,9.862665558
0,other,15000,0,35.9,0,10.85884514
0,major_purchase,2000,3,4.3,0,10.81977828
0,credit_card,11000,0,75.4,0,11.28978191
0,debt_consolidation,5000,0,77.2,0,11.43030444
0,house,25000,0,44.1,0,11.91839057
0,major_purchase,4000,0,21.2,0,10.52942598
0,debt_consolidation,5000,1,85.4,0,10.54534144
0,car,4800,1,13,0,10.858999
0,credit_card,12400,0,66.4,0,11.30220443
1,small_business,2000,2,84.7,1,10.93310697
0,debt_consolidation,12000,2,81.4,0,11.00209984
0,debt_consolidation,12000,1,54.1,0,11.1844214
0,other,6400,0,5.6,0,10.01054662
0,other,2000,0,84.6,0,10.71441777
0,car,7200,2,70.8,0,9.980448594
1,other,8000,0,78.1,0,12.20607265
0,other,8000,0,22.3,0,11.08257323
0,debt_consolidation,15000,0,56,0,11.00209984
0,major_purchase,8000,1,25,0,11.65268741
0,debt_consolidation,3000,0,99.7,0,10.77895629
0,debt_consolidation,7800,2,9.4,0,10.66895539
0,home_improvement,4200,0,34.5,0,10.30895266
0,debt_consolidation,15000,1,19.1,0,11.08214255
0,medical,3000,0,45.9,0,11.16761428
1,debt_consolidation,15250,0,44.5,0,11.08214255
0,credit_card,12000,0,83.2,0,11.40756495
0,debt_consolidation,24000,5,6.8,0,11.2515607
0,other,6000,0,79.5,0,11.22524339
0,moving,10000,2,94.1,0,11.56916401
1,small_business,8500,1,55.6,0,10.71441777
0,debt_consolidation,10000,0,88.6,0,11.41861479
1,debt_consolidation,8000,0,95.2,0,9.998615898
0,debt_consolidation,6000,2,71.7,0,10.5085901
0,debt_consolidation,12000,0,51.6,0,11.14186178
0,debt_consolidation,16000,1,59.3,0,10.91508846
0,car,24000,3,7.2,0,11.28978191
0,home_improvement,8000,0,80.9,0,10.9331784
0,debt_consolidation,6000,0,10.2,0,10.23935246
1,debt_consolidation,10000,3,1.3,0,10.33266919
0,home_improvement,5000,8,9.4,0,10.40426284
0,home_improvement,2500,3,36.4,0,10.6454249
0,debt_consolidation,17600,0,30.3,0,11.59844974
1,debt_consolidation,16750,1,69.4,0,10.858999
0,car,1500,3,85.3,0,10.59663473
0,debt_consolidation,17000,1,45.5,0,11.064045
0,debt_consolidation,5000,1,33.1,0,10.46310334
0,debt_consolidation,19000,0,75.4,0,10.59663473
0,credit_card,13000,1,44.3,0,11.28978191
0,debt_consolidation,4500,0,20,1,11.00209984
0,credit_card,21000,3,81.7,0,10.91508846
1,debt_consolidation,11200,0,52.1,0,10.49791876
0,credit_card,25000,1,64.8,0,11.28478947
0,debt_consolidation,8000,0,9.5,0,11.74603519
0,debt_consolidation,12000,1,25.6,0,10.91501573
0,debt_consolidation,10000,0,54.1,0,10.49127422
0,car,2100,0,83,0,10.81977828
0,credit_card,20000,1,33.7,0,11.47210347
0,debt_consolidation,15000,1,93.2,0,11.28983191
0,debt_consolidation,25000,1,86.3,0,11.28245514
0,debt_consolidation,25000,0,6.2,0,12.20609265
0,medical,7000,2,91.2,0,10.95080655
0,other,9600,0,8,0,10.53462634
0,credit_card,4800,2,53.6,0,11.28978191
0,other,5000,0,39.3,0,10.7831143
0,credit_card,9000,1,66.8,0,11.26600138
0,major_purchase,1200,1,8.2,0,10.77895629
0,car,6000,0,65.8,0,11.1124479
1,debt_consolidation,3600,3,35.6,0,9.61580548
0,home_improvement,6000,0,25.7,0,11.65268741
0,home_improvement,4000,5,6.8,0,11.17043516
0,credit_card,6000,0,32.7,0,10.95080655
0,other,13500,1,11.2,0,11.03488966
1,other,5275,0,72.4,0,9.655026193
0,other,6000,1,6.6,0,10.49127422
0,credit_card,10000,0,52.1,0,11.8493977
0,home_improvement,15250,0,5,0,10.858999
0,car,8900,0,47.1,0,11.00209984
0,debt_consolidation,10000,2,95.6,0,11.81303006
0,home_improvement,18200,4,11.2,0,11.35040654
0,major_purchase,4000,0,14.7,0,9.980448594
0,home_improvement,10000,1,80.7,0,11.49067986
0,debt_consolidation,24250,0,22.5,0,11.7495458
0,debt_consolidation,7000,2,80.3,0,10.81977828
0,wedding,16000,0,42.5,0,10.6454249
0,debt_consolidation,17000,0,69.6,0,11.00209984
0,debt_consolidation,15800,0,93,0,10.91508846
0,debt_consolidation,13800,0,92.1,0,11.59730338
0,debt_consolidation,17400,0,18,0,11.42958733
0,debt_consolidation,7200,0,80,0,11.53272809
0,other,10000,1,51.3,0,11.48914494
0,other,5000,3,42.8,0,11.69524702
0,credit_card,13500,0,24.1,0,11.51292546
0,moving,2500,1,71,0,11.10945836
1,moving,3000,2,16.3,0,9.798127037
0,credit_card,9600,0,49.9,0,10.73639668
0,credit_card,25000,2,62.3,0,11.35035948
0,debt_consolidation,15000,0,64.9,0,10.7079972
1,debt_consolidation,15000,0,63.1,0,10.89673933
0,small_business,20000,0,16.2,0,12.4292162
0,debt_consolidation,5000,1,13.8,0,10.95080655
0,major_purchase,3000,0,30.1,0,10.91508846
0,debt_consolidation,15000,2,8.3,0,11.41971308
0,educational,4000,0,80.1,0,10.1266311
0,home_improvement,12000,0,76.2,0,10.95080655
0,debt_consolidation,6000,1,13.3,0,10.73850315
0,debt_consolidation,10500,0,21.2,0,11.22524339
0,home_improvement,5000,0,98.3,0,11.77528973
0,debt_consolidation,23500,1,66.6,0,10.83958091
0,other,6000,1,5.4,0,10.81977828
0,debt_consolidation,6000,1,57.2,0,10.22557105
0,credit_card,6550,0,50.4,0,10.6454249
0,debt_consolidation,3250,1,98.1,0,9.85198371
0,home_improvement,24000,3,24.7,0,11.84222921
0,debt_consolidation,2000,0,37.9,0,10.18474906
0,small_business,25000,1,25.6,0,11.40756495
0,major_purchase,4800,0,35.8,0,11.42954386
0,debt_consolidation,22750,3,41,0,11.28983191
0,major_purchase,24250,2,0,0,12.11448353
0,debt_consolidation,8000,1,84.8,0,10.46310334
0,other,8000,2,57.7,0,10.91501573
1,debt_consolidation,5000,1,99.9,0,10.98529272
0,debt_consolidation,6000,0,92.9,0,10.34817337
0,home_improvement,14000,4,3.1,0,10.54534144
1,other,2500,0,99.2,0,10.86245456
0,home_improvement,25000,3,4.7,0,11.91839057
0,home_improvement,7500,1,43,0,10.91508846
1,major_purchase,4550,2,51.6,0,11.28978191
0,other,1000,1,42.7,0,11.19821472
1,debt_consolidation,7000,2,63.1,1,10.08580911
0,medical,4000,2,24,0,10.59663473
1,major_purchase,2700,0,57.2,0,10.08580911
0,major_purchase,8000,0,21,0,10.77895629
0,debt_consolidation,6000,0,90.6,0,10.49127422
0,home_improvement,6000,3,16.3,0,10.08580911
0,credit_card,12000,0,80.9,0,11.1124479
0,credit_card,10000,0,58.3,0,10.26269928
0,debt_consolidation,8000,0,89.3,0,10.03451581
0,credit_card,4000,0,83.8,1,11.00209984
0,educational,7000,0,29,1,11.08214255
1,credit_card,7600,0,88.6,0,11.12254599
1,debt_consolidation,22000,0,35.4,0,11.32900263
0,debt_consolidation,5000,2,51.5,0,11.1844214
0,wedding,5000,1,0,0,10.68319653
1,debt_consolidation,5000,0,80.3,0,9.83091686
0,debt_consolidation,8500,0,71.7,0,10.30895266
0,debt_consolidation,15000,0,81.2,0,11.8493977
0,home_improvement,25000,3,66.1,0,11.36214909
0,credit_card,2100,0,72.5,0,10.59663473
0,debt_consolidation,25000,1,55.5,0,11.69524702
0,other,4800,0,61.1,0,10.78476439
0,credit_card,5500,0,54.6,0,10.59663473
0,credit_card,6500,2,0,0,10.91508846
0,debt_consolidation,5000,0,57.1,0,9.903487553
0,debt_consolidation,8000,1,66.5,0,10.75107109
0,debt_consolidation,6500,0,6.6,0,11.22790651
0,debt_consolidation,8000,0,3.7,0,10.73639668
0,moving,2000,1,15.6,0,10.40426284
0,credit_card,3500,1,96,0,11.73606902
0,wedding,15250,0,39.6,0,10.70099475
0,other,11000,0,32,0,10.6454249
0,debt_consolidation,6000,1,79.7,0,11.06657586
0,debt_consolidation,19750,2,80.8,0,11.22123537
0,debt_consolidation,16000,0,92.2,0,10.46321762
0,debt_consolidation,25000,3,63.4,0,12.61153775
0,debt_consolidation,12000,3,33.3,0,11.35040654
0,credit_card,8500,1,59.7,0,10.49127422
0,medical,6000,2,1,0,10.81977828
0,debt_consolidation,4000,1,75.2,0,10.71441777
0,debt_consolidation,13750,0,32,0,10.46310334
0,other,20000,0,43,0,10.97840465
1,debt_consolidation,16000,1,34.3,0,11.26446411
0,major_purchase,3000,0,65,0,10.71441777
0,vacation,9000,0,68.9,0,11.69524702
0,debt_consolidation,15000,0,91.2,0,11.40756495
1,debt_consolidation,15000,1,51.6,0,10.79063779
0,small_business,8000,1,61,0,11.03488966
0,credit_card,4800,0,38.2,0,11.08214255
0,debt_consolidation,6400,0,67.6,0,10.368353
1,debt_consolidation,18000,1,79.2,1,11.40756495
0,debt_consolidation,10000,0,87.4,0,10.73639668
0,debt_consolidation,12000,0,19.7,0,10.87426647
0,credit_card,6000,5,11.5,0,11.15625052
0,credit_card,7000,0,40.4,0,11.28978191
0,home_improvement,25000,1,47.1,0,13.08154138
0,wedding,25000,0,11,0,11.05564061
1,major_purchase,8000,0,13.5,0,10.59663473
0,debt_consolidation,4000,2,28,0,11.12726298
0,debt_consolidation,3600,0,78.3,0,9.937888979
0,debt_consolidation,20000,0,21.2,0,11.1844214
0,small_business,16000,0,65.1,0,11.46163217
0,credit_card,9250,1,28.4,0,11.15625052
0,home_improvement,1700,1,70.4,0,10.59663473
0,debt_consolidation,24000,0,77.4,0,11.26446411
0,debt_consolidation,9000,1,48,0,10.6454249
0,educational,12000,2,28.6,0,11.69524702
0,debt_consolidation,9600,0,68.8,0,10.73639668
0,debt_consolidation,1000,0,46.6,0,10.45737267
0,debt_consolidation,24250,1,62.3,0,11.1331281
0,debt_consolidation,12000,0,91,0,10.49127422
0,debt_consolidation,15000,0,43.6,0,10.69194491
0,credit_card,8800,1,28.1,0,10.71441777
0,debt_consolidation,10000,0,85.7,0,10.30895266
1,small_business,3000,0,83,0,9.998797732
1,renewable_energy,4000,1,86.7,0,11.22524339
0,credit_card,8000,0,79.2,0,10.40426284
0,debt_consolidation,15000,1,28.8,0,11.05089001
0,debt_consolidation,15000,0,82.2,0,11.21182037
0,debt_consolidation,3500,0,84.1,0,10.77895629
0,credit_card,18000,2,93.1,0,11.69524702
0,debt_consolidation,5600,0,92.9,0,10.87812266
1,credit_card,7750,2,66.6,0,11.08214255
0,debt_consolidation,2400,0,47.5,0,10.858999
0,credit_card,2500,0,24.9,0,10.45737267
0,major_purchase,4975,1,13,0,9.784704017
0,major_purchase,4500,0,1.9,0,13.8924716
0,debt_consolidation,25000,1,24.2,0,11.08214255
0,major_purchase,2000,0,40.6,0,11.47210347
0,debt_consolidation,24000,0,39,0,11.51292546
0,debt_consolidation,17600,2,34.6,0,11.96397561
0,major_purchase,3300,3,41.6,0,11.1124479
0,home_improvement,4000,3,62.5,0,10.59653473
0,debt_consolidation,9000,2,81,0,11.28978191
0,major_purchase,18000,0,16.5,0,11.32055357
0,other,1800,0,3.2,0,10.96819829
0,major_purchase,5000,1,36.6,0,10.77895629
0,debt_consolidation,18000,1,76,0,11.35035948
0,debt_consolidation,11800,0,62.5,0,10.42228135
1,debt_consolidation,25000,3,77.5,1,11.42081018
0,debt_consolidation,15000,0,56.3,0,10.69194491
0,debt_consolidation,10000,0,50.3,0,11.0896222
0,medical,2000,0,0,0,10.6454249
1,major_purchase,10000,3,4,0,10.30895266
0,credit_card,24000,0,16.8,0,11.04132055
0,credit_card,4300,0,20.4,0,10.04324949
0,other,25000,1,31.1,0,11.69524702
0,debt_consolidation,6000,0,45.1,0,10.57131693
0,credit_card,25000,0,82.8,0,11.60823564
0,medical,1800,1,35.7,0,11.50287513
1,small_business,9250,0,0,0,11.53272809
0,major_purchase,4500,0,25.6,0,10.08580911
0,debt_consolidation,3000,3,44.8,0,11.2185544
